456;372781.0
458;372765.0
460;372775.0
462;372775.0
464;372796.0
466;372850.0
468;372929.0
470;372996.0
472;373032.0
474;373104.0
476;373167.0
478;373182.0
480;373208.0
482;373270.0
484;373250.0
486;373231.0
488;373167.0
490;373065.0
492;372976.0
494;372743.0
496;372511.0
498;372161.0
500;371836.0
502;371559.0
504;371287.0
506;371093.0
508;370925.0
510;370811.0
512;370787.0
514;370712.0
516;370712.0
518;370725.0
520;370759.0
522;370791.0
524;370828.0
526;370872.0
528;370871.0
530;370870.0
532;370896.0
534;370914.0
536;370932.0
538;370940.0
540;370995.0
542;371035.0
544;371002.0
546;371073.0
548;371096.0
550;371125.0
552;371135.0
554;371113.0
556;371151.0
558;371163.0
560;371112.0
562;371064.0
564;371090.0
566;371067.0
568;371074.0
570;371074.0
572;371078.0
574;371112.0
576;371064.0
578;371086.0
580;371070.0
582;371074.0
584;371123.0
586;371138.0
588;371159.0
590;371207.0
592;371215.0
594;371223.0
596;371229.0
598;371271.0
600;371313.0
602;371311.0
604;371373.0
606;371418.0
608;371420.0
610;371479.0
612;371530.0
614;371486.0
616;371535.0
618;371545.0
620;371558.0
622;371544.0
624;371588.0
626;371606.0
628;371597.0
630;371574.0
632;371590.0
634;371633.0
636;371636.0
638;371669.0
640;371728.0
642;371714.0
644;371733.0
646;371758.0
648;371751.0
650;371780.0
652;371806.0
654;371799.0
656;371796.0
658;371799.0
660;371819.0
662;371828.0
664;371847.0
666;371842.0
668;371892.0
670;371885.0
672;371886.0
674;371934.0
676;371957.0
678;371975.0
680;372018.0
682;372012.0
684;372021.0
686;372036.0
688;372048.0
690;372042.0
692;372070.0
694;372078.0
696;372066.0
698;372084.0
700;372045.0
702;371936.0
704;371709.0
706;371431.0
708;371184.0
710;371013.0
712;370834.0
714;370754.0
716;370687.0
718;370655.0
720;370616.0
722;370638.0
724;370653.0
726;370659.0
728;370706.0
730;370765.0
732;370744.0
734;370804.0
736;370844.0
738;370903.0
740;370925.0
742;370964.0
744;370950.0
746;370960.0
748;370965.0
750;370963.0
752;370995.0
754;371003.0
756;371008.0
758;371033.0
760;371033.0
762;371038.0
764;371030.0
766;370993.0
768;370994.0
770;370965.0
772;370973.0
774;370935.0
776;370928.0
778;370934.0
780;370944.0
782;370926.0
784;370913.0
786;370951.0
788;370999.0
790;371022.0
792;371063.0
794;371078.0
796;371097.0
798;371102.0
800;371152.0
802;371170.0
804;371205.0
806;371238.0
808;371255.0
810;371306.0
812;371342.0
814;371358.0
816;371385.0
818;371382.0
820;371424.0
822;371431.0
824;371410.0
826;371428.0
828;371432.0
830;371431.0
832;371448.0
834;371454.0
836;371444.0
838;371461.0
840;371537.0
842;371551.0
844;371538.0
846;371575.0
848;371629.0
850;371650.0
852;371679.0
854;371694.0
856;371695.0
858;371711.0
860;371740.0
862;371705.0
864;371719.0
866;371687.0
868;371702.0
870;371742.0
872;371765.0
874;371786.0
876;371797.0
878;371830.0
880;371849.0
882;371851.0
884;371849.0
886;371872.0
888;371918.0
890;371951.0
892;371950.0
894;371961.0
896;371934.0
898;371987.0
900;372004.0
902;372041.0
904;372053.0
906;372063.0
908;372056.0
910;371940.0
912;371765.0
914;371505.0
916;371263.0
918;371043.0
920;370914.0
922;370758.0
924;370691.0
926;370618.0
928;370562.0
930;370526.0
932;370532.0
934;370558.0
936;370562.0
938;370592.0
940;370669.0
942;370678.0
944;370714.0
946;370724.0
948;370764.0
950;370780.0
952;370826.0
954;370828.0
956;370836.0
958;370870.0
960;370861.0
962;370899.0
964;370864.0
966;370867.0
968;370886.0
970;370876.0
972;370879.0
974;370851.0
976;370828.0
978;370792.0
980;370797.0
982;370783.0
984;370795.0
986;370760.0
988;370736.0
990;370738.0
992;370737.0
994;370784.0
996;370760.0
998;370795.0
1000;370779.0
