11;172878.0
13;172870.0
15;172867.0
17;172853.0
19;172862.0
21;172857.0
23;172855.0
25;172869.0
27;172854.0
29;172859.0
31;368051.0
33;368009.0
35;367972.0
37;367994.0
39;367968.0
41;367969.0
43;367933.0
45;367905.0
47;367899.0
49;367829.0
51;367810.0
53;367807.0
55;367799.0
57;367795.0
59;367803.0
61;367731.0
63;367744.0
65;367733.0
67;367720.0
69;367720.0
71;367690.0
73;367680.0
75;367671.0
77;367667.0
79;367688.0
81;367659.0
83;367671.0
85;367682.0
87;367678.0
89;367680.0
91;367633.0
93;367562.0
95;367426.0
97;367354.0
99;367223.0
101;367132.0
103;367035.0
105;366958.0
107;366928.0
109;366816.0
111;366840.0
113;366820.0
115;366833.0
117;366849.0
119;366844.0
121;366840.0
123;366846.0
125;366878.0
127;366892.0
129;366905.0
131;366851.0
133;366910.0
135;366889.0
137;366862.0
139;366846.0
141;366857.0
143;366836.0
145;366837.0
147;366833.0
149;366817.0
151;366848.0
153;366838.0
155;366833.0
157;366793.0
159;366845.0
161;366805.0
163;366807.0
165;366759.0
167;366744.0
169;366739.0
171;366700.0
173;366677.0
175;366694.0
177;366731.0
179;366724.0
181;366711.0
183;366729.0
185;366733.0
187;366723.0
189;366717.0
191;366703.0
193;366701.0
195;366752.0
197;366737.0
199;366782.0
201;366810.0
203;366768.0
205;366853.0
207;366779.0
209;366797.0
211;366747.0
213;366839.0
215;366815.0
217;366766.0
219;366716.0
221;366797.0
223;366801.0
225;366828.0
227;366844.0
229;366824.0
231;366816.0
233;366780.0
235;366734.0
237;366791.0
239;366750.0
241;366767.0
243;366796.0
245;366789.0
247;366748.0
249;366761.0
251;366757.0
253;366749.0
255;366791.0
257;366761.0
259;366704.0
261;366742.0
263;366762.0
265;366748.0
267;366793.0
269;366730.0
271;366788.0
273;366788.0
275;366801.0
277;366858.0
279;366814.0
281;366840.0
283;366802.0
285;366819.0
287;366804.0
289;366886.0
291;366761.0
293;366720.0
295;366551.0
297;366497.0
299;366406.0
301;366291.0
303;366167.0
305;366110.0
307;366088.0
309;366056.0
311;366063.0
313;366063.0
315;366055.0
317;366067.0
319;366036.0
321;366046.0
323;366084.0
325;3.0
327;366091.0
329;366156.0
331;366153.0
333;366194.0
335;366176.0
337;366191.0
339;366182.0
341;366192.0
343;366163.0
345;366182.0
347;366187.0
349;366169.0
351;366235.0
353;366250.0
355;366305.0
357;366236.0
359;366308.0
361;366255.0
363;366278.0
365;366246.0
367;366252.0
369;366280.0
371;366308.0
373;366308.0
375;366360.0
377;366313.0
379;366283.0
381;366341.0
383;366339.0
385;366342.0
387;366394.0
389;366367.0
391;366414.0
393;366377.0
395;366357.0
397;366333.0
399;366307.0
401;366230.0
403;366282.0
405;366291.0
407;366352.0
409;366292.0
411;366345.0
413;366329.0
415;366283.0
417;366277.0
419;366318.0
421;366295.0
423;366248.0
425;366256.0
427;366209.0
429;366158.0
431;366152.0
433;366104.0
435;366063.0
437;366007.0
439;365984.0
441;365962.0
443;365952.0
445;365943.0
447;365992.0
449;365996.0
451;365929.0
453;365945.0
455;365966.0
457;365910.0
459;365944.0
461;365893.0
463;365930.0
465;365960.0
467;365930.0
469;366014.0
471;365995.0
473;366027.0
475;366045.0
477;366054.0
479;366054.0
481;366056.0
483;366096.0
487;366032.0
489;365960.0
491;365899.0
493;365854.0
495;365745.0
497;365573.0
499;365426.0
501;365287.0
503;365131.0
505;364923.0
507;364892.0
509;364751.0
511;364778.0
513;364732.0
515;364671.0
517;364657.0
519;364651.0
521;364640.0
523;364676.0
525;364681.0
527;364704.0
529;364641.0
531;364590.0
533;364630.0
535;364611.0
537;364594.0
539;364614.0
541;364637.0
543;364656.0
545;364665.0
547;364709.0
549;364737.0
551;364713.0
553;364733.0
555;364775.0
557;364770.0
559;364769.0
561;364762.0
563;364730.0
565;364748.0
567;364718.0
569;364720.0
571;364698.0
573;364741.0
575;364767.0
577;364741.0
579;364726.0
581;364754.0
583;364731.0
585;364787.0
587;364799.0
589;364818.0
591;364819.0
593;364833.0
595;364863.0
597;364878.0
599;364880.0
601;364890.0
603;364923.0
605;364920.0
607;364957.0
609;364963.0
611;365019.0
613;365019.0
615;365035.0
617;365051.0
619;365069.0
621;365087.0
623;365091.0
625;365123.0
627;365063.0
629;365086.0
631;365152.0
633;365159.0
635;365130.0
637;365109.0
639;365123.0
641;365163.0
643;365208.0
645;365254.0
647;365217.0
649;365293.0
651;365267.0
653;365285.0
655;365323.0
657;365294.0
659;365285.0
661;365267.0
663;365256.0
665;365283.0
667;365302.0
669;365288.0
671;365265.0
673;365254.0
675;365260.0
677;365328.0
679;365329.0
681;365326.0
683;365318.0
685;365306.0
687;365305.0
689;365290.0
691;365310.0
693;365279.0
695;365298.0
697;365311.0
699;365301.0
701;365276.0
703;365191.0
705;365112.0
707;364951.0
709;364846.0
711;364696.0
713;364645.0
715;364577.0
717;364563.0
719;364520.0
721;364465.0
723;364482.0
725;364458.0
727;364490.0
729;364469.0
731;364469.0
733;364448.0
735;364475.0
737;364513.0
739;364546.0
741;364533.0
743;364525.0
745;364521.0
747;364534.0
749;364531.0
751;364536.0
753;364562.0
755;364521.0
757;364539.0
759;364485.0
761;364505.0
763;364455.0
765;364467.0
767;364450.0
769;364483.0
771;364460.0
773;364458.0
775;364446.0
777;364453.0
779;364456.0
781;364427.0
783;364429.0
785;364459.0
787;364412.0
789;364477.0
791;364480.0
793;364491.0
795;364509.0
797;364453.0
799;364471.0
801;364496.0
803;364550.0
805;364529.0
807;4511.0
809;364550.0
811;364564.0
813;364593.0
815;364606.0
817;364609.0
819;364579.0
821;364619.0
823;364581.0
825;364632.0
827;364586.0
829;364596.0
831;364588.0
833;364611.0
835;364578.0
837;364573.0
839;364543.0
841;364559.0
843;364537.0
845;364536.0
847;364495.0
849;364558.0
851;364491.0
853;364581.0
855;364548.0
857;364548.0
859;364575.0
861;364530.0
863;364504.0
865;364506.0
867;364499.0
869;364501.0
871;364502.0
873;364506.0
875;364496.0
877;364502.0
879;364513.0
881;364523.0
883;364556.0
885;364578.0
887;364590.0
889;364599.0
891;364594.0
893;364613.0
895;364577.0
897;364577.0
899;364616.0
901;364622.0
903;364593.0
905;364620.0
907;364612.0
909;364636.0
911;364571.0
913;364463.0
915;364313.0
917;364189.0
919;364127.0
921;364041.0
923;363943.0
925;363917.0
927;363909.0
929;363871.0
